Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-10-08,52.792107917580516,52.83467474236466,51.713701444825524,51.791744232177734,6681700.0,0.0,0.0
2009-10-09,51.933639993303636,53.96274174563907,51.834313788325446,53.7924690246582,5309400.0,0.0,0.0
2009-10-12,53.42354816162366,53.44483157683754,52.557986523775206,52.7992057800293,4642300.0,0.0,0.0
2009-10-13,53.06171427748664,53.11137738432988,52.30257512266984,52.572174072265625,2520900.0,0.0,0.0
2009-10-14,53.06171541202184,53.63638929104851,52.309672517209385,53.3171272277832,3016700.0,0.0,0.0
2009-10-15,53.11846923828125,53.47320723273595,52.81339434653532,53.11846923828125,1941600.0,0.0,0.0
2009-10-16,52.82049152917265,53.89889819255566,52.62183909456864,53.52287673950195,3132200.0,0.0,0.0
2009-10-19,53.66477452162631,54.899261483297046,53.23908992238192,54.62256622314453,3658200.0,0.0,0.0
2009-10-20,51.59311151941433,52.13231496153925,51.025528378980304,51.075191497802734,12745700.0,0.0,0.0
2009-10-21,50.61401453411541,50.642394223263274,49.237634794113696,49.42210006713867,11012200.0,0.0,0.0
2009-10-22,49.7697357399561,51.082265079565055,49.63493358609945,50.78428649902344,7127100.0,0.0,0.0
2009-10-23,50.84108421885432,51.571844084992016,50.71337824331444,51.217105865478516,5315600.0,0.0,0.0
2009-10-26,51.45829204493391,51.45829204493391,50.40827062407738,50.70624923706055,4729100.0,0.0,0.0
2009-10-27,50.59984130000943,50.72045095237528,49.620766113299,49.67042922973633,5433600.0,0.0,0.0
2009-10-28,49.68462410374689,49.81233005344144,48.386281183998044,48.47142028808594,5465600.0,0.0,0.0
2009-10-29,48.627490679674764,49.40791327718689,47.81159211337317,49.301490783691406,4762900.0,0.0,0.0
2009-10-30,49.23055526171577,49.429207740439445,48.556555007064155,48.80487060546875,3955400.0,0.0,0.0
2009-11-02,48.98222384859721,49.23053936682906,48.478496536506206,48.86161422729492,2754600.0,0.0,0.0
2009-11-03,48.59911083476238,49.244736657169575,48.173426274988664,49.237640380859375,3479100.0,0.0,0.0
2009-11-04,49.39372637837766,50.897812195826106,49.074458896333546,49.94711685180664,4248600.0,0.0,0.0
2009-11-05,50.245096709046436,51.69242858886719,50.145770489018126,51.69242858886719,3835000.0,0.0,0.0
2009-11-06,51.217086422642986,52.45157344231349,51.217086422642986,52.33805465698242,3442100.0,0.0,0.0
2009-11-09,52.57217748462927,53.67186759551622,52.338049074511716,53.629295349121094,3188000.0,0.0,0.0
2009-11-10,53.49448953012658,53.59381573347157,52.78501355602111,52.92690658569336,2789000.0,0.0,0.0
2009-11-11,53.239091617573514,53.79248215549912,53.01915574041681,53.26747131347656,2430000.0,0.0,0.0
2009-11-12,53.21070359801636,53.295842672407346,52.27419543120618,52.572174072265625,3618400.0,0.0,0.0
2009-11-13,52.614755767156254,54.05499153719441,52.614755767156254,53.969852447509766,3105100.0,0.0,0.0
2009-11-16,54.175589985100714,55.05533874509316,54.14721029440773,54.6154670715332,2859000.0,0.0,0.0
2009-11-17,54.53033933672456,54.65094898759101,53.813766883145284,54.1401252746582,2096500.0,0.0,0.0
2009-11-18,54.21108537994444,54.487780697272925,53.27457149006408,53.46613311767578,2767300.0,0.0,0.0
2009-11-19,53.34553158942366,53.52999155387573,52.366450705272854,53.40938186645508,2505500.0,0.0,0.0
2009-11-20,53.15394880346615,54.16849985616173,52.969488912338335,53.99113082885742,2844200.0,0.0,0.0
2009-11-23,54.36004538227994,54.85667634690883,54.331665696748075,54.82829666137695,2249100.0,0.0,0.0
2009-11-24,54.84249099353492,55.08371020909066,54.14720220757876,55.02695083618164,2692500.0,0.0,0.0
2009-11-25,54.92054346790464,55.8144793910194,54.771548734512834,55.76481628417969,3050700.0,0.0,0.0
2009-11-27,54.784981429843846,55.46443292045553,54.4416843339762,55.14258575439453,1284900.0,0.63,0.0
